chunk_id,text,source_type,label
lidl_plus_reviews_350,"| Lidl Plus
d9116bcb-1a5f-46f1-a45a-4d94f98709e3 | A fantastic loyalty programme delivered via a great app. | Lidl Plus
56bc7793-816a-4f5c-89aa-39c1dcdc5b8b | Easy to use and full of good deals. What else could you ask for?",review,
lidl_plus_reviews_351,"| Lidl Plus
059e70b1-1412-4a65-b1ab-3f404e9d1d15 | The coupons rarely work properly. Embarrassing at the till. | Lidl Plus
064223d4-e929-4f7e-a1e6-9f86f362bd9c | Best decision I made was downloading this.",review,
lidl_plus_reviews_352,"Love saving money. | Lidl Plus
64d86036-6384-4a0b-b69b-f4d9363cfcdc | Never ever works. Do yourself a favour and don't download.",review,
lidl_plus_reviews_353,"| Lidl Plus
4641d2d6-f569-4a82-81a5-499d7b7a8c3f | The app is intuitive and the savings are excellent. | Lidl Plus
ea9d4d7f-f953-4c5b-8825-9859ae20f59a | Really love the digital receipts feature. So convenient.",review,
lidl_plus_reviews_354,"| Lidl Plus
f4e5dec1-3b4e-4b20-ad0b-e4f59cbd336c | Good app for saving money. Just had one or two slow loading screens. | Lidl Plus
00f685e9-5864-4b19-9876-b5aee96c864e | Really appreciate the savings.",review,
lidl_plus_reviews_355,"App design is clean but could be more intuitive. | Lidl Plus
c2a6f6a2-2f71-48cf-8bf3-e61b487d8226 | Disappointing. I expected more from a company like Lidl.",review,
lidl_plus_reviews_356,"| Lidl Plus
6f71e74e-41df-4886-b2ee-507c1719062d | The Plus Card is brilliant. Wish I'd downloaded it sooner. | Lidl Plus
5f073636-4ecb-4063-a9ad-03d06ff2821e | Really impressed with how polished this app is.",review,
lidl_plus_reviews_357,"| Lidl Plus
aca3f225-7fa8-4b8e-a4cc-0162fedb6b29 | Never had a single problem with this app. It just works. | Lidl Plus
dadc9049-42a5-458b-902c-0735b3acfeba | Really appreciate the savings.",review,
lidl_plus_reviews_358,"App design is clean but could be more intuitive. | Lidl Plus
b0b0f5bd-2c1d-449c-8262-45c1847443da | Not terrible but not impressive either. Room for improvement.",review,
lidl_plus_reviews_359,"| Lidl Plus
545af03b-d3e5-4321-9210-a8c946418b5f | Very user-friendly. Even my mum figured it out easily! | Lidl Plus
64e7eeb5-cd3a-4397-bf18-380350236b62 | Really helpful for budgeting.",review,
lidl_plus_reviews_360,"Would be 5 stars if performance was more consistent. | Lidl Plus
097e6971-acf2-4065-8a6e-cab3de891b55 | Fast, functional, and full of savings. | Lidl Plus
65faac48-2178-4296-b521-c3a1058bce8e | Good app, love the discounts.",review,
lidl_plus_reviews_361,"Sometimes the QR code takes a few tries to scan. | Lidl Plus
dfaf044f-cd39-4271-a9df-d2f2c7ec6bc5 | The app is intuitive and the savings are excellent. | Lidl Plus
e31266a4-c3cf-44ff-9c32-f1ed362f1327 | So glad I discovered this app.",review,
lidl_plus_reviews_362,"Saving money every week. | Lidl Plus
422f5778-9782-410e-a53d-ec8494399473 | This app has cost me money by not working at checkout. | Lidl Plus
ac8d6078-1ebb-4eeb-a682-ad3cfed93a51 | Really helpful for budgeting.",review,
lidl_plus_reviews_363,"Would be 5 stars if performance was more consistent. | Lidl Plus
22c4fc1b-1b4d-4c3e-aed1-7a56395b9b83 | Really like the concept. Execution is good with some room for improvement.",review,
lidl_plus_reviews_364,"| Lidl Plus
64b03771-e753-44c8-828a-e1a5f3b83093 | Three weeks of trying and still can't get coupons to work. | Lidl Plus
44fd5685-c2be-4140-9cc6-9440677bc18b | Downloaded it last month and already saved over €30. | Lidl Plus
f943f928-48f5-489a-8a4b-213566f73d8c | Three stars because it saves me some money but is buggy.",review,
lidl_plus_reviews_365,"| Lidl Plus
841d77a8-0212-4a8d-81e6-7f7d8a4a8133 | Never had a single problem with this app. It just works. | Lidl Plus
c4375e02-8c67-4b4f-9193-2a08213ae30e | The coupons disappear before I can use them.",review,
lidl_plus_reviews_366,"Very annoying. | Lidl Plus
e7f4ca6e-cced-41cb-ad14-3f1d115aca18 | Works on good days. Crashes on bad ones.",review,
lidl_plus_reviews_367,"Average overall. | Lidl Plus
448beef4-0219-43a5-b9b3-795b98c9ef42 | Excellent coupons and a very smooth app experience. | Lidl Plus
b7c2b9ce-6634-4e1b-a09f-4b0c99f7e6be | Had a coupon not apply and lost the saving with no way to reclaim it.",review,
lidl_plus_reviews_368,"| Lidl Plus
5ed27605-ea78-4fbc-9654-d400e8ddbc81 | Never had a coupon refused at checkout. Reliable and great. | Lidl Plus
437dc4f4-0a68-45cc-883f-50fda97d6f59 | Brilliant offers and a smooth app.",review,
lidl_plus_reviews_369,"Totally recommend. | Lidl Plus
0215adef-0db1-4ab7-8dd9-96d1d9127963 | Disappointed. The app looked promising but keeps failing.",review,
lidl_plus_reviews_370,"| Lidl Plus
4eec9cd1-a714-45dd-a78f-847a06d0bb16 | The coupons disappear before I can use them. Very annoying. | Lidl Plus
accfef55-92fb-4a67-aada-a09dd7d9bca1 | Really well designed app.",review,
lidl_plus_reviews_371,"Lidl has done a great job with this. | Lidl Plus
892c4845-1521-48ef-b6c6-210757a6e489 | Useful app overall. Coupons work most of the time.",review,
lidl_plus_reviews_372,"Just had a couple of issues. | Lidl Plus
36b6df22-417e-4000-9de9-128897d05fc5 | Two stars because it occasionally works. Otherwise very frustrating.",review,
lidl_plus_reviews_373,"| Lidl Plus
37da393d-ee22-4a1c-b8fe-002dd3b89025 | Downloaded it on a whim and now I use it every week. | Lidl Plus
625d0b9a-a4cd-4d43-a15b-8e6922029e3f | Frustrating app. More bugs than features it seems.",review,
lidl_plus_reviews_374,"| Lidl Plus
6a9ecf0b-215c-4e1d-8203-eac880ce3446 | Hit and miss experience. Some weeks great offers, other weeks not so much. | Lidl Plus
03df5adb-dd3e-4533-8514-1fb70a8e451a | A fantastic loyalty programme delivered via a great app.",review,
lidl_plus_reviews_375,"| Lidl Plus
a5bbf754-7f3a-440c-a3ed-a3389e43f644 | Very good. The plus features are worth it. Would benefit from a dark mode.",review,
lidl_plus_reviews_376,"| Lidl Plus
65c79862-9638-44ee-8c17-7da77e41a2b5 | Generally good experience. The app crashed once but otherwise great. | Lidl Plus
5028ee56-96df-4782-b7e9-64ac6dbbe8c0 | Excellent coupons and a very smooth app experience.",review,
lidl_plus_reviews_377,"| Lidl Plus
d58c5673-dac2-4af4-9bae-55866a3960f3 | The scratch cards are fun and the rewards are genuinely useful. | Lidl Plus
d07c3cf0-f12f-4748-962e-27ecfaa82fad | Great app! The digital receipts are very handy.",review,
lidl_plus_reviews_378,"| Lidl Plus
bf995d15-4f5d-49a6-b8ad-711d10258b5f | Saves me a ton every shop. Highly recommend to all Lidl shoppers. | Lidl Plus
0e575993-6741-45a9-861c-066716abb9dc | The scratch cards are fun and the rewards are genuinely useful.",review,
lidl_plus_reviews_379,"| Lidl Plus
435d3bd4-8bc2-4814-9e5c-3d88b7e57d96 | Three stars because it sometimes works brilliantly and sometimes fails. | Lidl Plus
40a0240f-4920-466b-a605-ae9c7854ddf2 | Frustrating app. More bugs than features it seems.",review,
lidl_plus_reviews_380,"| Lidl Plus
f5a109e7-c1a8-4b86-8434-f0feef5811ef | I enjoy using it but sometimes the app is a bit buggy after updates. | Lidl Plus
c50f73d7-65e4-4ba7-809a-8f34a0a21de0 | Really helpful app. Minor suggestion: add a shopping list feature.",review,
lidl_plus_reviews_381,"| Lidl Plus
ed647561-e15f-4416-b616-6340f17ce859 | Love this app! The coupons save me so much money every week. | Lidl Plus
08466199-3f6d-44b7-bb72-fab1270eb853 | My whole household uses this app now.",review,
lidl_plus_reviews_382,"Great for families. | Lidl Plus
011a206d-7708-408b-a551-f94a2187957f | Good app, love the discounts. Sometimes the QR code takes a few tries to scan.",review,
lidl_plus_reviews_383,"| Lidl Plus
5401e8ce-4839-4390-b464-b96a604f180c | Complete garbage. Delete and don't look back. | Lidl Plus
631a4c44-5e08-4d54-b60f-7cdaa7e2b340 | Works great at all Lidl stores I visit.",review,
lidl_plus_reviews_384,"Highly recommended. | Lidl Plus
2f84f8fb-d29a-4c44-82d6-1bb53b127744 | Fine for basic use but lacks some features I'd like to have. | Lidl Plus
39a45c9c-dd00-46f1-802e-9f67dbf12a3e | Middle of the road.",review,
lidl_plus_reviews_385,"Does the job but nothing special. | Lidl Plus
52665fb2-c121-4393-aafc-53653690b344 | Waste of storage. Nothing works.",review,
lidl_plus_reviews_386,"Deleting immediately. | Lidl Plus
0a925e43-733f-4656-9277-963392885f11 | Excellent app. Scans fast and the cashier always accepts it.",review,
lidl_plus_reviews_387,"| Lidl Plus
9c6212d8-8243-4362-a7d6-af5363044525 | Good app. The discounts are real and helpful. Slight lag sometimes.",review,
lidl_plus_reviews_388,"| Lidl Plus
5b9248f9-6bf9-4a86-ba09-3434016095c2 | Cannot log in despite multiple password resets. | Lidl Plus
856b5c72-1dd6-4355-b3e9-df5344f15ab6 | Really helpful for budgeting. Would be 5 stars if performance was more consistent.",review,
lidl_plus_reviews_389,"| Lidl Plus
001b37c6-e1f6-4d72-8965-fffcf4d3c2a0 | The layout is clean and modern. Coupons work every time. | Lidl Plus
cededa04-6b37-4f07-8a35-d1288a106431 | Had a coupon not apply and lost the saving with no way to reclaim it.",review,
lidl_plus_reviews_390,"| Lidl Plus
cfa0a870-a067-49c9-80ff-70cc28ab756a | The Plus Card is brilliant. Wish I'd downloaded it sooner. | Lidl Plus
a61b232f-e09f-4fd2-b79c-0016dae02d57 | Great deals and easy to use.",review,
lidl_plus_reviews_391,"Would be 5 stars if the app loaded a bit faster. | Lidl Plus
909ab789-874e-4eb0-b1c7-b608ed54d18e | Waste of storage. Nothing works.",review,
lidl_plus_reviews_392,"Deleting immediately. | Lidl Plus
adee24d8-444d-47ba-a29f-fc95b7599c12 | Nice app with genuine savings. The UI could be slightly more intuitive.",review,
lidl_plus_reviews_393,"| Lidl Plus
1245462b-7aa4-4052-8abe-2a267afb3aff | It's okay. Sometimes works, sometimes doesn't. Average experience.",review,
lidl_plus_reviews_394,"| Lidl Plus
223b1e35-d808-4077-a6e1-66931966055e | Five stars easily. The value you get from the coupons is unreal. | Lidl Plus
108dbc34-b3a6-4e4d-8394-6059cec9709e | Average at best.",review,
lidl_plus_reviews_395,"I've had too many failed coupons at checkout. | Lidl Plus
05f97ae0-a2be-4a29-a9b8-49563699c8a1 | Solid app with good offers. I'd love more variety in the available coupons.",review,
lidl_plus_reviews_396,"| Lidl Plus
b6dca506-594f-424f-b6b9-87fc164448da | I've been unable to log in for weeks. Support hasn't helped. | Lidl Plus
a1f1b3ae-e66d-43f2-b4ea-b9a2e7a51d7d | Works well most of the time.",review,
lidl_plus_reviews_397,"Had one or two crashes but generally reliable. | Lidl Plus
9b61fd43-c9c9-4cf6-84cf-b8fc9d8d4f91 | Solid loyalty app. I do wish there were more offers for fresh produce.",review,
lidl_plus_reviews_398,"| Lidl Plus
2f445f70-e91e-4da5-ac2c-594f90c0bec1 | The bakery coupon alone makes this app worth downloading. | Lidl Plus
8f5ec5c7-e18f-49ec-89bb-2932d09947e5 | Buggy and unreliable. I've given up trying to use the coupons.",review,
lidl_plus_reviews_399,"| Lidl Plus
73ed0338-4a5a-4613-8b8b-2c48e2251d8a | It's okay. Sometimes works, sometimes doesn't. Average experience.",review,
lidl_plus_reviews_400,"| Lidl Plus
72f24dfd-19bd-43e5-9e5c-2abfbc017d1a | Good savings and generally reliable. Wish the offers lasted a bit longer. | Lidl Plus
8559e9f2-c976-40e1-879a-1e18b002d922 | Great app!",review,
lidl_plus_reviews_401,"The digital receipts are very handy. | Lidl Plus
809cc367-8110-4b84-90ab-ffcfcff5a009 | Very handy app. The weekly offers are great.",review,
lidl_plus_reviews_402,"Just wish there were more of them. | Lidl Plus
119143a8-8e2d-427a-b2c7-60a6495b1de1 | Very good app. I'd love to see more categories of coupons added.",review,
lidl_plus_reviews_403,"| Lidl Plus
4d7d97c0-1734-4109-aae4-84ff7412361b | Great app! The digital receipts are very handy. | Lidl Plus
b111b29a-f563-4bbd-9992-0221330e8ffc | No complaints whatsoever.",review,
lidl_plus_reviews_404,"Does exactly what it should. | Lidl Plus
f9f16412-6a58-4aae-a189-b69ecc0c13b5 | Good loyalty app. I save money most weeks.",review,
lidl_plus_reviews_405,"Some technical hiccups now and then. | Lidl Plus
47817d9c-b5ff-4592-bbf1-9bf43dbc75cc | This app pays for itself in the first shop. Brilliant.",review,
lidl_plus_reviews_406,"| Lidl Plus
19529270-a4b2-4437-b042-3ca11ad8f805 | Perfect app for Lidl regulars. Absolutely worth having. | Lidl Plus
6f2f45fe-54f5-4020-b26f-ad5b1dce1b42 | The scratch cards are fun and the rewards are genuinely useful.",review,
lidl_plus_reviews_407,"| Lidl Plus
6052f794-d661-41b8-9aec-53aa050385d4 | Good app! Wish it showed more stores or had a better map feature. | Lidl Plus
f93b4cac-35ae-4b1b-916a-915d9b190e0b | I save money every single shop.",review,
lidl_plus_reviews_408,"This app is brilliant. | Lidl Plus
5a3d5218-d6cf-481c-9276-8f74ed1eb1ce | Spent 10 minutes at the till trying to get this to work. Embarrassing.",review,
lidl_plus_reviews_409,"| Lidl Plus
3f458d82-df67-40a9-88fe-2e90630dc062 | Love the savings but wish the app would remember my preferences better. | Lidl Plus
00b03cd9-d7a1-43ec-9855-066d17625b1d | Lidl Plus is the best thing Lidl has done. Incredible value.",review,
lidl_plus_reviews_410,"| Lidl Plus
7e687988-5caa-4b61-8101-1590120adfd0 | Super app! Gets better with every update. | Lidl Plus
94cbd7e3-fb4a-4c49-9827-b3dfe048ccce | Super handy app.",review,
lidl_plus_reviews_411,"Always have a coupon ready at checkout. | Lidl Plus
2901dc22-5f6e-4a00-8a65-a65009dcfe10 | Brilliant loyalty programme. Much better than competitors.",review,
lidl_plus_reviews_412,"| Lidl Plus
e2c0ff68-fe72-45a3-89d7-98ca78339c97 | This app pays for itself in the first shop. Brilliant. | Lidl Plus
dddb55d4-29f1-41a1-88cd-3676967cbc7d | Super handy app.",review,
lidl_plus_reviews_413,"Always have a coupon ready at checkout. | Lidl Plus
479e1a61-b3ae-4579-bc13-3568c23041d6 | Great discounts available. App is smooth except for occasional lag.",review,
lidl_plus_reviews_414,"| Lidl Plus
c4e6e046-8133-4226-9c84-4ecfa37c5fc5 | Works well most of the time. Had one or two crashes but generally reliable. | Lidl Plus
55ded98b-fd58-4d3c-acce-43e914f040b8 | This app has completely changed how I shop at Lidl.",review,
lidl_plus_reviews_415,"| Lidl Plus
f35ea3f5-e35e-4dd9-9abc-77c97010c312 | Never had a coupon refused at checkout. Reliable and great. | Lidl Plus
7de6248a-f06e-478a-a353-a34273fc71f5 | The deals are there but the app itself needs a lot of work.",review,
lidl_plus_reviews_416,"| Lidl Plus
658a3eb3-71b0-4d2c-99e5-e1487b30d7f1 | Love this app! The coupons save me so much money every week. | Lidl Plus
9f404ad5-3f87-4736-8d18-7abc431e78a7 | Love the coupons.",review,
lidl_plus_reviews_417,"App is good but occasionally needs a restart. | Lidl Plus
21869dae-95cb-4580-817c-ed15d3803790 | Really good app. The interface is clean and simple to navigate.",review,
lidl_plus_reviews_418,"| Lidl Plus
714102e8-ae01-4de0-80c5-23bfd4ba0035 | Fine for basic use but lacks some features I'd like to have. | Lidl Plus
0b554d8d-11df-443f-8644-cb7e7814b2f3 | The offers are always relevant and the app is lightning fast. | Lidl Plus
45622637-0985-4728-9b00-326894da14ea | Solid loyalty app.",review,
lidl_plus_reviews_419,"I do wish there were more offers for fresh produce. | Lidl Plus
89a0d164-aea7-42a6-bdec-0e3b7e3a80cc | Decent app but crashes too often for my liking. | Lidl Plus
5a6c0bad-650c-436d-9dec-5c73c69d88e9 | Finally a loyalty app that actually works and gives real value.",review,
lidl_plus_reviews_420,"| Lidl Plus
6cd0f6f4-b248-4b02-9f8d-34862c75b656 | I enjoy using it but sometimes the app is a bit buggy after updates. | Lidl Plus
f7825e04-a927-4f87-a557-a16de59b33f7 | Middling. Love the concept but frustrated by the bugs.",review,
lidl_plus_reviews_421,"| Lidl Plus
da6c32c2-0a26-4fdb-9963-6b0d7591431a | Really appreciate the savings. App design is clean but could be more intuitive. | Lidl Plus
080344e2-fa55-4d68-8d77-63c880a4ca10 | Good loyalty app.",review,
lidl_plus_reviews_422,"I use it weekly. Just wish offers were more personalised. | Lidl Plus
c6b3c7a0-6fa5-4ce2-b431-4afc65d7e1a4 | Lidl Plus is the best thing Lidl has done.",review,
lidl_plus_reviews_423,"Incredible value. | Lidl Plus
1ad95cab-582d-4b70-99d4-06f15c63f253 | Terrible app. Never works when I need it most.",review,
lidl_plus_reviews_424,"| Lidl Plus
9fcd9648-61bd-4858-b370-cb79d68591d4 | Love the savings but wish the app would remember my preferences better. | Lidl Plus
19170e2f-b63c-4a8f-8bb5-675872dc5388 | App crashes too often. Very frustrating when you're at the checkout.",review,
lidl_plus_reviews_425,"| Lidl Plus
4dd555ac-45a9-4c35-bd20-2a4ecbe6ecc2 | Really helpful app. Minor suggestion: add a shopping list feature. | Lidl Plus
d75b36f2-ff6f-4090-80e0-92898e4db1ce | The app is intuitive and the savings are excellent.",review,
lidl_plus_reviews_426,"| Lidl Plus
ffcda0d9-dbb4-4d08-bccf-2ecf3ebd034e | Effortless to use. Scan and save. Simple as that.",review,
lidl_plus_reviews_427,"| Lidl Plus
12fb6815-b355-4117-91a5-bf7d54147640 | Solid app with useful features. Would love to see more personalised offers. | Lidl Plus
a81523b8-7cb0-4885-8a6a-a9c0f99dfdc9 | Pointless.",review,
lidl_plus_reviews_428,"The app never loads in time for checkout. | Lidl Plus
70a4669d-1251-42e4-bb4d-5d0c6061d44c | App works flawlessly. Coupons are always available and easy to redeem.",review,
lidl_plus_reviews_429,"| Lidl Plus
866f4f5b-1ee7-40a4-92eb-9f34fa443ab0 | Fast, functional, and full of savings. | Lidl Plus
238c0769-0afd-4f87-8b4a-04a29c268f4f | Really good app. The interface is clean and simple to navigate.",review,
lidl_plus_reviews_430,"| Lidl Plus
c646ad8c-d89e-4639-8a3f-0c0292a111c7 | Clean design, fast performance, real savings. | Lidl Plus
211d465d-f94e-4da2-92f7-9b23b9cadbc3 | The store locator is handy too. Great all-round app.",review,
lidl_plus_reviews_431,"| Lidl Plus
6a37c070-ac16-490f-8bb4-7648134b9bbb | Brilliant loyalty programme. Much better than competitors. | Lidl Plus
5f0d2e64-b2dc-4c62-8214-b796a860fe51 | Pointless.",review,
lidl_plus_reviews_432,"The app never loads in time for checkout. | Lidl Plus
2ff4e3e5-739e-43d9-8037-a260139aee08 | Best supermarket app out there. The weekly offers are amazing.",review,
lidl_plus_reviews_433,"| Lidl Plus
6c171fa0-bb80-4844-931f-940bfea4a62f | Really great app, the discounts are fantastic and easy to use. | Lidl Plus
85166f4e-c91f-40c0-8c94-6831158c4eca | Never misses a beat. Completely reliable and very useful.",review,
lidl_plus_reviews_434,"| Lidl Plus
e1982dc6-b132-47cb-a9c0-c179dac6e8e4 | The Plus Card is brilliant. Wish I'd downloaded it sooner. | Lidl Plus
db1ccfc7-3948-4129-936d-0447a1b64311 | Nice app.",review,
lidl_plus_reviews_435,"The plus card feature is great. Some occasional glitches. | Lidl Plus
e9e9c8cf-6e06-46f0-92a3-e32358dfcef2 | Smooth and reliable.",review,
lidl_plus_reviews_436,"The offers refresh every week which is great. | Lidl Plus
66522517-1716-4c41-bedb-bb990901db27 | Good app for saving money. Just had one or two slow loading screens.",review,
lidl_plus_reviews_437,"| Lidl Plus
74873489-238e-4dd0-a603-278048e3f2ab | The weekly coupons are so generous. Very happy customer. | Lidl Plus
d4d6e060-c8df-41bd-8288-f44e1cfac29a | Fast loading, simple to use, great discounts.",review,
lidl_plus_reviews_438,"Brilliant. | Lidl Plus
dc874ff3-ccb0-4fea-9b4c-965dc47d660c | A must-have for anyone who shops at Lidl regularly. | Lidl Plus
cfaa2512-e8b9-451d-ad1b-400f86552e35 | Never had a coupon refused at checkout.",review,
lidl_plus_reviews_439,"Reliable and great. | Lidl Plus
0b114203-6372-4b6b-8a68-b82e490b0107 | Great app! The digital receipts are very handy.",review,
lidl_plus_reviews_440,"| Lidl Plus
cfbe130b-9185-4d3d-95bc-b3aada121973 | Quick, clean and full of great deals. Can't fault it. | Lidl Plus
8dc28a29-31ec-48a2-8fb5-27bd1f36ead7 | Terrible performance.",review,
lidl_plus_reviews_441,"Crashes constantly. One star is too generous. | Lidl Plus
10f1a520-4992-43ed-a5cf-f3906a79a912 | My weekly Lidl run wouldn't be the same without this app.",review,
lidl_plus_reviews_442,"| Lidl Plus
f06fc73d-3765-41fe-861a-931c1cab6a25 | The coupons rarely work properly. Embarrassing at the till. | Lidl Plus
8cae81df-e1c6-4d9c-adee-527bbf3a1c83 | Broken since day one.",review,
lidl_plus_reviews_443,"Still broken after all updates. | Lidl Plus
8b4f2d35-9e51-4a92-9b93-419dfbca588c | Hit and miss experience. Some weeks great offers, other weeks not so much.",review,
lidl_plus_reviews_444,"| Lidl Plus
69066f28-cf99-4dea-9c03-1248b0a0fefd | The idea is great but execution needs more work. | Lidl Plus
454691e3-d209-4e1a-aeb7-8ea5384df0ea | Buggy and unreliable. I've given up trying to use the coupons.",review,
lidl_plus_reviews_445,"| Lidl Plus
41e1d41a-1590-48ec-8579-723f5097e5ac | Clean design, fast performance, real savings. | Lidl Plus
b17992ab-16d3-43b8-ac72-b01d2ac2382d | The store locator is handy too. Great all-round app.",review,
lidl_plus_reviews_446,"| Lidl Plus
c20dfdb9-d792-42d1-a06b-36b69fab8e14 | I can track all my savings which is a nice touch. | Lidl Plus
a77fefc7-6118-4558-b446-bb0ba91816cf | Cannot log in despite multiple password resets. | Lidl Plus
8f3bb3c9-a541-419d-a48b-58dea8bdeaa6 | Brilliant loyalty programme.",review,
lidl_plus_reviews_447,"Much better than competitors. | Lidl Plus
3e004a72-c31c-497c-92af-8e7e13077949 | Love the coupons. App is good but occasionally needs a restart.",review,
lidl_plus_reviews_448,"| Lidl Plus
f884197a-97d0-4ac4-8251-5ac900a9da4a | Downloaded it on a whim and now I use it every week. | Lidl Plus
8a971ffc-7d5f-45eb-9117-167474550949 | Really good app overall. Occasionally slow to load but nothing major.",review,
lidl_plus_reviews_449,"| Lidl Plus
22468ef4-47d2-489f-ab3f-c537b7550157 | The bakery coupon alone makes this app worth downloading. | Lidl Plus
a5b7b2c3-efdc-4e47-90cf-15bdb10d6c69 | Excellent coupons and a very smooth app experience. | Lidl Plus
cad3a8b9-1a88-4910-9d72-f044ce88c3b1 | Complete disaster.",review,
lidl_plus_reviews_450,"App crashes every time I open it. | Lidl Plus
7c8ec90f-d5a0-4a9f-b56b-9f7dd2c67d32 | Average app. Had some technical issues that were frustrating.",review,
lidl_plus_reviews_451,"| Lidl Plus
847ea7dc-add1-4cad-8b59-55b6eafc8409 | Good app, love the discounts. Sometimes the QR code takes a few tries to scan. | Lidl Plus
490d314d-eaad-499d-a4e4-9b7f2f8c54c4 | Middling.",review,
lidl_plus_reviews_452,"Love the concept but frustrated by the bugs. | Lidl Plus
d45cc15b-b28d-46bb-85b3-c12e5e8204b5 | Solid app with good offers. I'd love more variety in the available coupons.",review,
lidl_plus_reviews_453,"| Lidl Plus
b3bbfda8-0820-4e0f-bd23-0383e29ef987 | Great app! The digital receipts are very handy. | Lidl Plus
8cfdde57-fda7-4f14-a935-ff1fee928aad | Great app!",review,
lidl_plus_reviews_454,"The digital receipts are very handy. | Lidl Plus
c0718bb5-4a0a-4bfb-9d64-f38bb29cce03 | Good app for saving money. Just had one or two slow loading screens.",review,
lidl_plus_reviews_455,"| Lidl Plus
98792e90-d26e-4145-b9d2-cb2891b61ce8 | Downloaded it last month and already saved over €30. | Lidl Plus
d238e635-5c35-412e-892d-c8b15f65e0c4 | Really appreciate the savings. App design is clean but could be more intuitive.",review,
lidl_plus_reviews_456,"| Lidl Plus
914d5a24-8cf5-4173-a89b-50fe4e9db19e | Really like the coupons. App can stutter sometimes but usually fine. | Lidl Plus
6cd1efc5-453d-4baf-92cf-3744b9d03355 | The app deleted all my vouchers.",review,
lidl_plus_reviews_457,"Lost real money. | Lidl Plus
3b5aaa74-68b6-4119-a76d-9fd8fdaa67a7 | Couldn't redeem a single coupon. Absolute waste of time.",review,
lidl_plus_reviews_458,"| Lidl Plus
58d9e123-4e65-4072-a46d-b094bc724f1b | Simple, reliable and genuinely rewarding. | Lidl Plus
3e013542-467c-4be2-8fa3-0cc33a35a17b | One of the best grocery loyalty apps available. Top marks.",review,
lidl_plus_reviews_459,"| Lidl Plus
74f2e935-c08d-44f7-ad09-88036307e10c | Two stars because it occasionally works. Otherwise very frustrating. | Lidl Plus
67249177-d07e-4e41-a9dd-7171de226ec9 | Love the coupons.",review,
lidl_plus_reviews_460,"App is good but occasionally needs a restart. | Lidl Plus
1cb63179-40e8-45ee-827e-a98108ea1aca | Downloaded it last month and already saved over €30. | Lidl Plus
8fd3f051-3b99-4ad7-a1c3-c820528b1871 | OK app.",review,
lidl_plus_reviews_461,"The savings are modest. Expected more from a supermarket this size. | Lidl Plus
f4b7b8cb-7b2b-466f-92c8-427d088ecb51 | App crashes too often.",review,
lidl_plus_reviews_462,"Very frustrating when you're at the checkout. | Lidl Plus
873e5e86-2016-4256-8d70-a29e20b873cb | I recommended it to my whole family. We all save money now.",review,
lidl_plus_reviews_463,"| Lidl Plus
ee3550d8-1c8a-474e-ba5e-e1a9fad8e4ba | Average at best. I've had too many failed coupons at checkout. | Lidl Plus
e13b5499-1006-4d97-bf1b-3f1eae2dec7b | Great weekly offers and the app never lets me down.",review,
lidl_plus_reviews_464,"| Lidl Plus
9e54431f-7024-4be0-87e6-fed0f4068ed8 | Fair app. The coupons are hit and miss depending on the week. | Lidl Plus
81872391-228e-4b0e-9e23-2a09c8b0fa7e | Downloaded it on a whim and now I use it every week.",review,
lidl_plus_reviews_465,"| Lidl Plus
7f320d6b-c78a-4148-bfcf-44ac61f3c0ad | Simple interface, great deals, reliable scanning. | Lidl Plus
3e3463ae-5b54-4961-a05a-be614f3a6966 | Had so many issues with duplicate coupons and failed scans. | Lidl Plus
bbf22ded-2537-42f2-a05b-a19902c374eb | Never misses a beat.",review,
lidl_plus_reviews_466,"Completely reliable and very useful. | Lidl Plus
3fcaa99e-5231-4bec-82a6-a10eb0430d5f | I'm always surprised by how good the deals are. Great app.",review,
lidl_plus_reviews_467,"| Lidl Plus
76c9b561-938c-4207-9f62-69aaf15796bb | Two stars because it occasionally works. Otherwise very frustrating. | Lidl Plus
4ee28a73-9667-413b-b90e-1106eb393e6d | The app worked for a month then started crashing constantly.",review,
lidl_plus_reviews_468,"| Lidl Plus
f7211a46-d4d8-4623-b224-abae37e6b9c2 | The offers are always relevant and the app is lightning fast. | Lidl Plus
6818db31-f91c-4532-800c-668c3cfc2471 | Smooth app, great discounts, easy checkout. What more do you want?",review,
lidl_plus_reviews_469,"| Lidl Plus
03e004ef-401b-4ece-9ecd-16a12891e5af | Frustrating app. More bugs than features it seems. | Lidl Plus
63ddd0b7-a0a6-44fb-ac8b-c0f07975bcff | Really like the coupons.",review,
lidl_plus_reviews_470,"App can stutter sometimes but usually fine. | Lidl Plus
8950e2c5-cdf6-44e0-894a-64a0557e30c5 | Great app! The digital receipts are very handy.",review,
lidl_plus_reviews_471,"| Lidl Plus
dc2d4688-4558-4b0c-ab68-0f04463bae9a | Easy to use and full of good deals. What else could you ask for? | Lidl Plus
860ef26e-654e-43da-8e10-2eab2de2bcc7 | The offers are always relevant to what I actually buy.",review,
lidl_plus_reviews_472,"| Lidl Plus
194cee99-f039-426c-8a7b-a206a1e45515 | Saves me money and shows me what's on offer. | Lidl Plus
aa0e0f59-a531-42d6-957a-61d4dbef015a | Really helpful for planning my shop. Minor issues with loading at times.",review,
